*****RestoreLuaState
**Restoring ref list
Reading key:TASK_FormationFleeState, resolveRef:0
Resolving key:scar_transport_ship value:table
Resolving key:scar_mangonel value:table
Resolving key:scar_trade_cart value:table
Resolving key:scar_warship value:table
Resolving key:scar_scout_ship value:table
Resolving key:scar_culverin value:table
Resolving key:scar_camel_rider value:table
Resolving key:scar_horseman value:table
Resolving key:scar_shield_villager value:table
Resolving key:scar_repeater_crossbow value:table
Resolving key:scar_archer value:table
Resolving key:scar_camel_archer value:table
Resolving key:scar_springald value:table
Resolving key:scar_war_elephant value:table
Resolving key:scar_siege_tower value:table
Resolving key:scar_trebuchet_cw value:table
Resolving key:scar_trebuchet_traction value:table
Resolving key:scar_combat_ship value:table
Resolving key:scar_manatarms value:table
Resolving key:scar_scout value:table
Resolving key:scar_fishing_ship value:table
Resolving key:scar_knight value:table
Resolving key:scar_armed_villager value:table
Resolving key:scar_ribauldequin value:table
Resolving key:scar_handcannon value:table
Resolving key:scar_ram value:table
Resolving key:scar_spearman value:table
Resolving key:scar_trade_ship value:table
Resolving key:scar_fire_ship value:table
Resolving key:scar_bombard value:table
Resolving key:scar_mehter value:table
**Resolving table ref 2099
Resolving key:khan value:table
Resolving key:cavalry_light value:table
Resolving key:cavalry_armored value:table
**Resolving table ref 2100
Resolving key:scar_horsearcher value:table
Resolving key:scar_crossbowman value:table
Resolving key:scar_villager value:table
Resolving key:scar_war_galley value:table
Resolving key:scar_monk value:table
Resolving key:scar_transport_ship value:table
Resolving key:scar_mangonel value:table
Resolving key:scar_trade_cart value:table
Resolving key:scar_warship value:table
Resolving key:scar_scout_ship value:table
Resolving key:scar_culverin value:table
Resolving key:scar_camel_rider value:table
Resolving key:scar_horseman value:table
Resolving key:scar_shield_villager value:table
Resolving key:scar_repeater_crossbow value:table
Resolving key:scar_archer value:table
Resolving key:scar_camel_archer value:table
Resolving key:scar_springald value:table
Resolving key:scar_war_elephant value:table
Resolving key:scar_siege_tower value:table
Resolving key:scar_trebuchet_cw value:table
Resolving key:scar_trebuchet_traction value:table
Resolving key:scar_combat_ship value:table
Resolving key:scar_manatarms value:table
Resolving key:scar_scout value:table
Resolving key:scar_fishing_ship value:table
Resolving key:scar_knight value:table
Resolving key:scar_armed_villager value:table
Resolving key:scar_ribauldequin value:table
Resolving key:scar_handcannon value:table
Resolving key:scar_ram value:table
Resolving key:scar_spearman value:table
Resolving key:scar_trade_ship value:table
Resolving key:scar_fire_ship value:table
Resolving key:scar_bombard value:table
Resolving key:scar_mehter value:table
**Resolving table ref 2101
Resolving key:khan value:table
Resolving key:cavalry_light value:table
Resolving key:cavalry_armored value:table
**Resolving table ref 2102
Resolving key:scar_horsearcher value:table
Resolving key:scar_crossbowman value:table
Resolving key:scar_villager value:table
Resolving key:scar_war_galley value:table
Resolving key:scar_monk value:table
Resolving key:scar_transport_ship value:table
Resolving key:scar_mangonel value:table
Resolving key:scar_trade_cart value:table
Resolving key:scar_warship value:table
Resolving key:scar_scout_ship value:table
Resolving key:scar_culverin value:table
Resolving key:scar_camel_rider value:table
Resolving key:scar_horseman value:table
Resolving key:scar_shield_villager value:table
Resolving key:scar_repeater_crossbow value:table
Resolving key:scar_archer value:table
Resolving key:scar_camel_archer value:table
Resolving key:scar_springald value:table
Resolving key:scar_war_elephant value:table
Resolving key:scar_siege_tower value:table
Resolving key:scar_trebuchet_cw value:table
Resolving key:scar_trebuchet_traction value:table
Resolving key:scar_combat_ship value:table
Resolving key:scar_manatarms value:table
Resolving key:scar_scout value:table
Resolving key:scar_fishing_ship value:table
Resolving key:scar_knight value:table
Resolving key:scar_armed_villager value:table
Resolving key:scar_ribauldequin value:table
Resolving key:scar_handcannon value:table
Resolving key:scar_ram value:table
Resolving key:scar_spearman value:table
Resolving key:scar_trade_ship value:table
Resolving key:scar_fire_ship value:table
Resolving key:scar_bombard value:table
Resolving key:scar_mehter value:table
**Resolving table ref 2103
Resolving key:khan value:table
Resolving key:cavalry_light value:table
Resolving key:cavalry_armored value:table
**Resolving table ref 2104
Resolving key:scar_horsearcher value:table
Resolving key:scar_crossbowman value:table
Resolving key:scar_villager value:table
Resolving key:scar_war_galley value:table
Resolving key:scar_monk value:table
Resolving key:scar_transport_ship value:table
Resolving key:scar_mangonel value:table
Resolving key:scar_trade_cart value:table
Resolving key:scar_warship value:table
Resolving key:scar_scout_ship value:table
Resolving key:scar_culverin value:table
Resolving key:scar_camel_rider value:table
Resolving key:scar_horseman value:table
Resolving key:scar_shield_villager value:table
Resolving key:scar_repeater_crossbow value:table
Resolving key:scar_archer value:table
Resolving key:scar_camel_archer value:table
Resolving key:scar_springald value:table
Resolving key:scar_war_elephant value:table
Resolving key:scar_siege_tower value:table
Resolving key:scar_trebuchet_cw value:table
Resolving key:scar_trebuchet_traction value:table
Resolving key:scar_combat_ship value:table
Resolving key:scar_manatarms value:table
Resolving key:scar_scout value:table
Resolving key:scar_fishing_ship value:table
Resolving key:scar_knight value:table
Resolving key:scar_armed_villager value:table
Resolving key:scar_ribauldequin value:table
Resolving key:scar_handcannon value:table
Resolving key:scar_ram value:table
Resolving key:scar_spearman value:table
Resolving key:scar_trade_ship value:table
Resolving key:scar_fire_ship value:table
Resolving key:scar_bombard value:table
Resolving key:scar_mehter value:table
**Resolving table ref 2105
Resolving key:khan value:table
Resolving key:cavalry_light value:table
Resolving key:cavalry_armored value:table
**Resolving table ref 2106
Resolving key:scar_horsearcher value:table
Resolving key:scar_crossbowman value:table
Resolving key:scar_villager value:table
Resolving key:scar_war_galley value:table
Resolving key:scar_monk value:table
Resolving key:scar_transport_ship value:table
Resolving key:scar_mangonel value:table
Resolving key:scar_trade_cart value:table
Resolving key:scar_warship value:table
Resolving key:scar_scout_ship value:table
Resolving key:scar_culverin value:table
Resolving key:scar_camel_rider value:table
Resolving key:scar_horseman value:table
Resolving key:scar_shield_villager value:table
Resolving key:scar_repeater_crossbow value:table
Resolving key:scar_archer value:table
Resolving key:scar_camel_archer value:table
Resolving key:scar_springald value:table
Resolving key:scar_war_elephant value:table
Resolving key:scar_siege_tower value:table
Resolving key:scar_trebuchet_cw value:table
Resolving key:scar_trebuchet_traction value:table
Resolving key:scar_combat_ship value:table
Resolving key:scar_manatarms value:table
Resolving key:scar_scout value:table
Resolving key:scar_fishing_ship value:table
Resolving key:scar_knight value:table
Resolving key:scar_armed_villager value:table
Resolving key:scar_ribauldequin value:table
Resolving key:scar_handcannon value:table
Resolving key:scar_ram value:table
Resolving key:scar_spearman value:table
Resolving key:scar_trade_ship value:table
Resolving key:scar_fire_ship value:table
Resolving key:scar_bombard value:table
Resolving key:scar_mehter value:table
**Resolving table ref 2107
Resolving key:khan value:table
Resolving key:cavalry_light value:table
Resolving key:cavalry_armored value:table
**Resolving table ref 2108
Resolving key:scar_horsearcher value:table
Resolving key:scar_crossbowman value:table
Resolving key:scar_villager value:table
Resolving key:scar_war_galley value:table
Resolving key:scar_monk value:table
Resolving key:scar_transport_ship value:table
Resolving key:scar_mangonel value:table
Resolving key:scar_trade_cart value:table
Resolving key:scar_warship value:table
Resolving key:scar_scout_ship value:table
Resolving key:scar_culverin value:table
Resolving key:scar_camel_rider value:table
Resolving key:scar_horseman value:table
Resolving key:scar_shield_villager value:table
Resolving key:scar_repeater_crossbow value:table
Resolving key:scar_archer value:table
Resolving key:scar_camel_archer value:table
Resolving key:scar_springald value:table
Resolving key:scar_war_elephant value:table
Resolving key:scar_siege_tower value:table
Resolving key:scar_trebuchet_cw value:table
Resolving key:scar_trebuchet_traction value:table
Resolving key:scar_combat_ship value:table
Resolving key:scar_manatarms value:table
Resolving key:scar_scout value:table
Resolving key:scar_fishing_ship value:table
Resolving key:scar_knight value:table
Resolving key:scar_armed_villager value:table
Resolving key:scar_ribauldequin value:table
Resolving key:scar_handcannon value:table
Resolving key:scar_ram value:table
Resolving key:scar_spearman value:table
Resolving key:scar_trade_ship value:table
Resolving key:scar_fire_ship value:table
Resolving key:scar_bombard value:table
Resolving key:scar_mehter value:table
**Resolving table ref 2109
Resolving key:khan value:table
Resolving key:cavalry_light value:table
Resolving key:cavalry_armored value:table
**Resolving table ref 2110
Resolving key:scar_horsearcher value:table
Resolving key:scar_crossbowman value:table
Resolving key:scar_villager value:table
Resolving key:scar_war_galley value:table
Resolving key:scar_monk value:table
Resolving key:scar_transport_ship value:table
Resolving key:scar_mangonel value:table
Resolving key:scar_trade_cart value:table
Resolving key:scar_warship value:table
Resolving key:scar_scout_ship value:table
Resolving key:scar_culverin value:table
Resolving key:scar_camel_rider value:table
Resolving key:scar_horseman value:table
Resolving key:scar_shield_villager value:table
Resolving key:scar_repeater_crossbow value:table
Resolving key:scar_archer value:table
Resolving key:scar_camel_archer value:table
Resolving key:scar_springald value:table
Resolving key:scar_war_elephant value:table
Resolving key:scar_siege_tower value:table
Resolving key:scar_trebuchet_cw value:table
Resolving key:scar_trebuchet_traction value:table
Resolving key:scar_combat_ship value:table
Resolving key:scar_manatarms value:table
Resolving key:scar_scout value:table
Resolving key:scar_fishing_ship value:table
Resolving key:scar_knight value:table
Resolving key:scar_armed_villager value:table
Resolving key:scar_ribauldequin value:table
Resolving key:scar_handcannon value:table
Resolving key:scar_ram value:table
Resolving key:scar_spearman value:table
Resolving key:scar_trade_ship value:table
Resolving key:scar_fire_ship value:table
Resolving key:scar_bombard value:table
Resolving key:scar_mehter value:table
**Resolving table ref 2111
Resolving key:khan value:table
Resolving key:cavalry_light value:table
Resolving key:cavalry_armored value:table
**Resolving table ref 2112
Resolving key:scar_horsearcher value:table
Resolving key:scar_crossbowman value:table
Resolving key:scar_villager value:table
Resolving key:scar_war_galley value:table
Resolving key:scar_monk value:table
Resolving key:scar_transport_ship value:table
Resolving key:scar_mangonel value:table
Resolving key:scar_trade_cart value:table
Resolving key:scar_warship value:table
Resolving key:scar_scout_ship value:table
Resolving key:scar_culverin value:table
Resolving key:scar_camel_rider value:table
Resolving key:scar_horseman value:table
Resolving key:scar_shield_villager value:table
Resolving key:scar_repeater_crossbow value:table
Resolving key:scar_archer value:table
Resolving key:scar_camel_archer value:table
Resolving key:scar_springald value:table
Resolving key:scar_war_elephant value:table
Resolving key:scar_siege_tower value:table
Resolving key:scar_trebuchet_cw value:table
Resolving key:scar_trebuchet_traction value:table
Resolving key:scar_combat_ship value:table
Resolving key:scar_manatarms value:table
Resolving key:scar_scout value:table
Resolving key:scar_fishing_ship value:table
Resolving key:scar_knight value:table
Resolving key:scar_armed_villager value:table
Resolving key:scar_ribauldequin value:table
Resolving key:scar_handcannon value:table
Resolving key:scar_ram value:table
Resolving key:scar_spearman value:table
Resolving key:scar_trade_ship value:table
Resolving key:scar_fire_ship value:table
Resolving key:scar_bombard value:table
Resolving key:scar_mehter value:table
**Resolving table ref 2113
